idr animal length eff_length est_counts tpm coding main coding_ali main_ali fs pnps nd_pnps N_pnps sd_pnps S_pnps w dN N dS S 5refsp 5sp 10refsp 10sp 20refsp 20sp 5 10 20
octo_c19220_g1_i1 octo 637 471.211 411 436.987 7,322,323,557 7,322 7,322,323,557 7,322 1 0.09922179783083832 35.666666666666664 432.4999999999998 94.33333333333333 113.50000000000024 0.0363 0.0748 406.98 2.061 139.02 0 0.0 0 0.6656655082734381 0 0.7538708535398065 0.6798519401438976 0.6917978927874594 0.7333044634962416
petz_comp27913_c0_seq1 petz     0,1098 0,1098 0,1125 0,1125 0 0.18303864084060414 131.83333333333331 861.5000000000009 180.16666666666669 215.49999999999912 0.0718 0.1597 802.78 2.223 274.22       0.6956477180445465 0.6999840447506223 0.7285714562590551
octo_c74259_g1_i1 octo 1101 935.211 1471 788.034 2,1076 2,1076 27,1142 27,1142 0 0.15841415208678758 109.33333333333334 859.6666666666674 169.66666666666669 211.33333333333252 0.0677 0.1294 798.31 1.9113 272.69 0 0.0 0 0.6789889717512849 0 0.7504332056489965 0.71704480047165 0.7269847643400562 0.7638227670800951
cras_c9452_g1_i1 cras 1110 1061 2197 503.2 1,1081 1,1081 26,1129 26,1129 0 0.18303864084060412 131.83333333333331 861.5000000000009 180.16666666666669 215.4999999999991 0.0718 0.1597 802.78 2.223 274.22 0 0.7459396590935254 0 0.7468774000976018 0 0.7723264911326303 0.7630197605764699 0.7693988255969122 0.7951854648099361
minu_c30258_g1_i1 minu 1098 909.91 1852 357.038 4,1060 4,1060 31,1126 31,1126 0 0.1529251505592193 108.0 845.333333333334 176.0 210.66666666666592 0.0774 0.1392 787.13 1.7981 268.87 0 0.7548137335398263 0 0.7623473926078254 0 0.7786940287317523 0.7510855590333503 0.754762615262157 0.7820256695285861
raik_c18070_g2_i1 raik 1108 930.052 4686 6242.93 2,1073 2,1073 26,1106 26,1106 0 0.11842843404391669 85.66666666666667 856.3333333333342 181.33333333333334 214.66666666666578 0.0479 0.0992 798.31 2.0725 272.69 0 0.6733604945936638 0 0.7681274696748835 1 0.8117109725137646 0.7077666260221129 0.7152887196122006 0.7455943519204076
eury_eury_c14477_g1_i1 eury 1145 986.051 4853 2100.13 22,1090 22,1090 38,1115 38,1115 0 0.1415745749073379 95.83333333333333 850.6666666666675 168.16666666666666 211.33333333333243 0.0631 0.1135 791.6 1.7978 270.4 0 0.0 0 0.7151144967454033 0 0.7407379788921163 0.7388436994050709 0.747372327319439 0.7772126408248525
octo_c23221_g1_i1 octo 1439 1273.21 16082 6328.22 29,1403 29,1403 29,1412 29,1412 0 0.15257519281037785 127.16666666666666 1053.9999999999995 219.83333333333331 278.00000000000034 0.047 0.1112 992.86 2.3632 339.14 0 0.0 0 0.7085372751387169 1 0.7493887095963858 0.7481642653502364 0.7612530923376863 0.7906993769047834
raik_c21529_g1_i1 raik 1360 1182.05 8558.26 8971.03 1,1342 1,1342 71,1415 71,1415 0 0.15257519281037785 127.16666666666666 1053.9999999999995 219.83333333333331 278.00000000000034 0.047 0.1112 992.86 2.3632 339.14 0 0.0 1 0.7940223529230003 1 0.8147179895721661 0.7352490500875997 0.7412416453457618 0.7621003415900603
octo_c19590_g1_i1 octo 730 564.211 818 726.363 0,684 0,684 0,708 0,708 0 0.19084136236015015 70.5 527.8333333333331 92.5 132.16666666666683 0.0555 0.1134 491.96 2.0443 168.04 0 0.0 0 0.7172517133254833 0 0.7750152172213313 0.6864989058115516 0.7003474512494807 0.7360693442648506
cras_c6479_g1_i1 cras 758 709 1143 391.765 22,664 22,664 47,698 47,698 0 0.1624138522201273 62.0 511.6666666666664 95.0 127.3333333333336 0.0536 0.1091 476.3 2.0332 162.7 0 0.6541972822842043 0 0.6511653003505279 0 0.6866469459137168 0.6617545111645011 0.6694273205170647 0.7038516717350985
minu_c33309_g1_i1 minu 742 553.91 4988 1579.64 20,683 20,683 21,698 21,698 0 0.1908413623601501 70.5 527.8333333333333 92.5 132.1666666666668 0.0555 0.1134 491.96 2.0443 168.04 0 0.6564942566526144 0 0.6713885319262598 1 0.6914177428015459 0.667448857621264 0.6762088559152929 0.7107472165665213
petz_comp27957_c0_seq1 petz     15,999 15,999 38,1032 38,1032 0 0.06759865289279382 45.16666666666667 775.1666666666672 174.83333333333331 202.83333333333275 0.0185 0.0438 728.99 2.3658 249.01       0.638798215054879 0.6461191638809781 0.6819636868607363
octo_c24325_g1_i1 octo 1034 868.211 3683 2125.29 5,983 5,983 38,1030 38,1030 0 0.0797313099997277 53.5 772.5000000000007 178.5 205.4999999999993 0.0178 0.0539 728.99 3.0314 249.01 0 0.0 0 0.509442073549241 0 0.5567077334920344 0.6501314825196071 0.6520930699394214 0.6810253053114402
cras_c29146_g1_i1 cras 1088 1039 11707 2738.14 38,1016 38,1016 38,1035 38,1035 0 0.06759865289279382 45.16666666666667 775.1666666666672 174.83333333333331 202.83333333333275 0.0185 0.0438 728.99 2.3658 249.01 0 0.6689507391398675 1 0.6737461700215813 1 0.7010723315299847 0.6893693101162668 0.6976305134380122 0.7253740013790365
minu_c24172_g1_i1 minu 1085 896.91 10270 2008.6 35,1013 35,1013 38,1035 38,1035 0 0.061051986160381655 41.0 774.0000000000007 177.0 203.99999999999935 0.0208 0.0451 728.99 2.1674 249.01 0 0.7114197302816695 0 0.722867160602951 1 0.7384852867144147 0.7100050028530478 0.7202004635897273 0.7493987835994782
foca_c4470_g2_i1 foca 638 472.417 150 79.603 11,419,420,636 11,419 38,452,453,669 38,452 1 0.07530068026481852 36.5 495.6666666666664 125.5 128.3333333333336 0.023 0.0681 465.12 2.9592 158.88 0 0.4570691777708761 0 0.4724747281014812 0 0.4777778761727994 0.6180265834525832 0.6255521056974165 0.6580729379073776
rari_c1284_g1_i1 rari 1045 845.048 4473 1667.2 2,404,405,777,779,977 2,404 41,452,453,825,827,1029 41,452 2 0.06115253864298514 43.16666666666667 766.0000000000006 189.83333333333331 205.9999999999994 0.014 0.0457 724.52 3.2675 247.48 0 0.5267018755483167 0 0.5221831488541169 0 0.5726993320874889 0.6516484597577996 0.6486346801251893 0.681283644892679
eury_eury_c4367_g1_i1 eury 1064 905.051 8707 4105.17 17,797,799,997 17,797 38,825,827,1025 38,825 1 0.06126108294085774 42.5 771.6666666666673 185.5 206.33333333333266 0.0205 0.0493 728.99 2.4038 249.01 0 0.0 0 0.0 1 0.7020341421305644 0.7075425062552275 0.7052386520905907 0.726477360837229
petz_comp2761_c0_seq2 petz     13,346 13,346 21,370 21,370 0 0.3358262885013097 50.833333333333336 263.16666666666674 40.166666666666664 69.83333333333329 0.1509 0.1955 248.21 1.2955 84.79       0.8454706845886506 0.8508510419496086 0.8659244314347194
raik_c7356_g1_i1 raik 450 272.576 6857 31170.2 2,362 2,362 2,370 2,370 0 0.2828818983685895 48.0 278.5 46.0 75.5 0.1381 0.1799 263.87 1.3032 90.13 1 0.8161887855150918 1 0.8606620173446433 1 0.8660518837338109 0.8079144895698518 0.8158798219594221 0.8328692538673814
octo_c15787_g1_i2 octo 396 230.508 14937 32465.3 2,356 2,356 13,370 13,370 0 0.2828818983685895 48.0 278.5 46.0 75.5 0.1381 0.1799 263.87 1.3032 90.13 1 0.8034226938713729 1 0.7786461699812446 1 0.7700877081153056 0.8214904786679246 0.8274848233574534 0.8472417434548997
eury_eury_c7168_g1_i3 eury 421 262.164 7602 12373.4 27,369 27,369 28,370 28,370 0 0.3137533274179235 45.33333333333333 268.33333333333337 39.66666666666667 73.66666666666664 0.1941 0.1822 254.92 0.9386 87.08 1 0.8035582377345514 1 0.8329753434979535 1 0.8450213497249073 0.8249317797256321 0.8306874896692632 0.8416370676500673
foca_c5019_g1_i1 foca 388 222.787 2577 2899.93 16,346 16,346 32,370 32,370 0 0.2937120794263652 45.0 259.0 42.0 71.0 0.1705 0.1862 245.98 1.0922 84.02 0 0.734646827375859 0 0.7190353369143986 1 0.7153228523173658 0.8683154741697185 0.8718701456866017 0.883128124802684
rari_c3656_g1_i2 rari 394 201.851 6814 10632.6 1,334 1,334 20,370 20,370 0 0.31804670912951166 42.0 261.6666666666667 36.0 71.33333333333333 0.1863 0.1698 248.21 0.9112 84.79 0 0.7905432006214005 1 0.7876576091724582 1 0.8031428159195311 0.8246472277174827 0.8285455555780463 0.8374027499213426
cras_c10226_g1_i1 cras 405 356 3159 2156.38 23,353 23,353 32,370 32,370 0 0.31117604090577056 42.0 259.0 37.0 70.99999999999999 0.1773 0.1682 245.98 0.9488 84.02 0 0.8290017713893948 1 0.8353018410121678 1 0.832523070572791 0.8579294409199935 0.8586469776370014 0.8627004185756926
minu_c10092_g1_i1 minu 363 182.337 2478 2383.95 0,330 0,330 32,370 32,370 0 0.288189288189288 41.0 259.0 39.0 70.99999999999997 0.1651 0.1642 245.98 0.9943 84.02 0 0.8575704260265408 1 0.865626840077982 1 0.86080028004936 0.8523668181299044 0.8543386448484531 0.8608718057372028
raik_c13097_g1_i1 raik 583 405.184 1755 5366.83 2,542 2,542 39,579 39,579 0 0.07601902188014406 26.5 424.83333333333314 94.5 115.16666666666687 0.0238 0.0486 402.51 2.0475 137.49 0 0.5907480763810802 0 0.6819602031291575 1 0.7416495500011698 0.6535766506687056 0.6660060996758929 0.7017631704877831
foca_c32575_g1_i1 foca 676 510.417 3792 1862.55 0,582 0,582 0,582 0,582 0 0.08714703018500507 28.333333333333332 447.66666666666646 86.66666666666667 119.33333333333356 0.0407 0.055 422.63 1.3534 144.37 0 0.0 0 0.7154065081236181 0 0.7200056090344742 0.6665572888487502 0.6801136902384394 0.7186976281760539
octo_c24890_g1_i1 octo 594 428.211 1067 1248.38 2,551 2,551 33,582 33,582 0 0.0811897401928316 25.0 431.3333333333331 84.0 117.66666666666691 0.0259 0.04 409.22 1.5441 139.78 0 0.0 0 0.6380679145828028 0 0.6917614946730181 0.6584371019791071 0.6709984958773503 0.7083982599550807
cras_c25067_g1_i1 cras 669 620 1257 492.685 12,579 12,579 12,582 12,582 0 0.08714703018500507 28.333333333333332 447.66666666666646 86.66666666666667 119.33333333333356 0.0407 0.055 422.63 1.3534 144.37 0 0.6695915844510437 0 0.6693691974140625 0 0.6992859973173073 0.6839952145658749 0.6917668125618 0.7222753810944651
minu_c12569_g1_i1 minu 653 464.965 2582 974.11 13,574 13,574 15,582 15,582 0 0.07822931785195955 25.666666666666668 441.9999999999998 88.33333333333334 119.00000000000024 0.037 0.0505 418.16 1.3679 142.84 0 0.6156852823834594 0 0.6269886832968027 1 0.6461908786231977 0.6221364502847415 0.6286941888459017 0.661541485589033
rari_c4230_g1_i1 rari 589 389.718 1538 1243.02 0,537 0,537 45,582 45,582 0 0.055067161063772456 19.5 421.9999999999998 96.5 115.00000000000023 0.0126 0.0301 400.27 2.3856 136.73 0 0.48659530261097234 0 0.4958533429626619 0 0.5413379972468941 0.5890152987900997 0.5953170117682242 0.6331654903669676
eury_eury_c28997_g1_i1 eury 649 490.051 2493 2170.78 14,557 14,557 39,582 39,582 0 0.05981706340608735 21.166666666666664 426.33333333333314 96.83333333333333 116.66666666666688 0.0231 0.043 404.75 1.8568 138.25 0 0.0 0 0.5308017621970714 0 0.5679483828516062 0.5547152526013034 0.5609948345502194 0.6014949160928914
eury_eury_c19335_g1_i1 eury 724 565.051 2154 1626.65 1,634 1,634 1,634 1,634 0 0.137030941408822 53.666666666666664 506.33333333333303 93.33333333333333 120.66666666666696 0.0616 0.101 467.36 1.64 159.64 0 0.0 0 0.7161554093978282 0 0.7354007767796532 0.7289771723197616 0.7387073744132172 0.7637466420522624
rari_c8387_g1_i1 rari 677 477.213 4413 2912.68 0,627 0,627 7,634 7,634 0 0.14649411927974226 57.99999999999999 505.6666666666664 94.99999999999999 121.33333333333358 0.0699 0.1111 467.36 1.5886 159.64 0 0.622927805676264 0 0.6271320659533619 0 0.6634066843579027 0.7444623009112787 0.7513310219007151 0.7748431286108322
harp_c26953_g1_i1 harp 638 454.85 1020 6578.94 1,619 1,619 16,634 16,634 0 0.13610606304586226 50.0 499.66666666666646 87.0 118.33333333333353 0.0756 0.1013 460.65 1.3395 157.35 0 0.783954162256357 0 0.7819635517948629 1 0.8170344509783505 0.6751564924463745 0.6773820142968512 0.7022616972274482
octo_c34539_g1_i1 octo 676 510.211 3190 3132.44 1,628 1,628 7,634 7,634 0 0.137030941408822 53.666666666666664 506.33333333333303 93.33333333333333 120.66666666666696 0.0616 0.101 467.36 1.64 159.64 0 0.0 0 0.74046682578627 0 0.7889325528212432 0.7361215290813464 0.7484124176441203 0.7789798398348456
foca_c5129_g1_i1 foca 696 530.417 14241 6731.11 1,613 1,613 22,634 22,634 0 0.17151541467650924 55.83333333333333 493.4999999999998 78.16666666666667 118.5000000000002 0.1059 0.1172 456.18 1.1062 155.82 0 0.7899290973586408 1 0.8008474189616325 1 0.7976171563820557 0.7981086288215951 0.8105472038042673 0.8364716525127097
minu_c10209_g1_i1 minu 665 476.965 1339 492.454 0,609 0,609 25,634 25,634 0 0.115527340240762 45.66666666666666 491.6666666666665 94.33333333333333 117.3333333333335 0.0513 0.0869 453.94 1.6936 155.06 0 0.7740311643524149 0 0.7863455646438496 0 0.8027281381265317 0.7741187794694759 0.784738881777102 0.81158486241582
octo_c17123_g1_i1 octo 546 380.211 9609 12661.8 6,450 6,450 6,450 6,450 0 0.1579172916220272 31.166666666666664 331.4999999999999 59.833333333333336 100.50000000000009 0.0859 0.0856 322.01 0.9965 109.99 0 0.0 1 0.8059476714780878 1 0.8333332957095397 0.7444645566770105 0.7651124541423386 0.7976776825940919
petz_comp27795_c0_seq1 petz     15,447 15,447 18,450 18,450 0 0.1579172916220272 31.166666666666664 331.4999999999999 59.833333333333336 100.50000000000009 0.0859 0.0856 322.01 0.9965 109.99       0.807678376063841 0.817356595299701 0.8381049884239814
foca_c9236_g1_i1 foca 1339 1173.42 545 116.442 0,1287 0,1287 261,1552 261,1552 0 0.1057663724063211 96.00000000000001 1036.8333333333342 219.0 250.1666666666659 0.0384 0.0879 959.31 2.2912 327.69 0 0.0 0 0.7069251305386254 0 0.7087813691229112 0.7251427944390104 0.7366769510371227 0.7684895208467991
petz_comp17860_c0_seq1 petz     2,1523 2,1523 21,1552 21,1552 0 0.08651206137806766 100.99999999999999 1222.6666666666663 282.0 295.33333333333366 0.0198 0.0733 1131.5 3.7063 386.5       0.7206373993496482 0.7277535778533766 0.7567343076174878
octo_c24521_g1_i1 octo 1575 1409.21 2896 1029.59 2,899,900,1521 2,899 24,930,931,1552 24,930 1 0.07390293897865871 81.66666666666666 1221.6666666666665 265.33333333333337 293.3333333333336 0.0263 0.0605 1129.26 2.3013 385.74 0 0.0 0 0.7390916846902748 0 0.7809398067096506 0.7373829970596807 0.7535878750009419 0.7866773595465857
raik_c24178_g2_i1 raik 1587 1409.05 5420 4766.13 0,1542 0,1542 0,1552 0,1552 0 0.08651206137806766 100.99999999999999 1222.6666666666663 282.0 295.33333333333366 0.0198 0.0733 1131.5 3.7063 386.5 0 0.0 0 0.0 1 0.7784677638289388 0.6980160623640744 0.705218357915148 0.736343535825249
cras_c7030_g1_i1 cras 1633 1584 2130 326.776 19,1522 19,1522 30,1552 30,1552 0 0.12263911539223617 122.33333333333334 1201.6666666666665 242.66666666666666 292.33333333333354 0.0524 0.0995 1113.61 1.8988 380.39 0 0.6960754846969035 0 0.6993886341956475 0 0.7290695396545546 0.7155386927630686 0.722234048167669 0.7503332365192747
rari_c19900_g1_i1 rari 1568 1368.05 5071 1167.52 2,1505 2,1505 39,1552 39,1552 0 0.09765191212299075 98.83333333333333 1207.4999999999998 245.16666666666669 292.5000000000002 0.0375 0.0745 1118.08 1.9862 381.92 0 0.618262314759023 0 0.6254107281980731 0 0.6596375605976162 0.7040985517828954 0.7044177745825649 0.7295154252642967
eury_eury_c20716_g1_i1 eury 1527 1368.05 3203 999.056 1,1504 1,1504 39,1552 39,1552 0 0.09159200602755675 93.33333333333334 1207.6666666666665 246.66666666666669 292.33333333333354 0.0357 0.0701 1118.08 1.9654 381.92 0 0.6560292661424674 0 0.6906234570861493 0 0.7171761080531174 0.7206683456418146 0.72491393118972 0.7534339469344272
octo_c33685_g1_i1 octo 1320 1154.21 6597 2863.54 8,1283 8,1283 18,1357 18,1357 0 0.12509128052577534 101.16666666666666 1014.3333333333342 207.83333333333334 260.6666666666659 0.0495 0.0926 950.37 1.8701 324.63 0 0.0 0 0.6980192591644212 0 0.7471861694407825 0.731987265807502 0.7441665027641016 0.7741290752185315
foca_c13440_g1_i1 foca 1195 1029.42 1326 322.936 2,1100 2,1100 199,1297 199,1297 0 0.14686519637076711 97.83333333333331 872.5000000000005 172.16666666666666 225.49999999999952 0.0679 0.1079 818.44 1.5887 279.56 0 0.7479820491047875 0 0.7621320174657956 0 0.7555325172527692 0.7930883600069393 0.8050728556066598 0.8291953592542707
cras_c4287_g1_i1 cras 1341 1292 5424 1020.19 13,1279 13,1279 25,1338 25,1338 0 0.15851546156766202 121.33333333333333 1006.1666666666675 197.66666666666669 259.83333333333246 0.0754 0.1192 943.66 1.5805 322.34 0 0.7566438474839896 0 0.7625920415387526 1 0.7842876360043839 0.7744332362374392 0.7812536372717295 0.805027217784299
minu_c16495_g1_i1 minu 1317 1128.91 3158.39 490.77 2,1265 2,1265 28,1338 28,1338 0 0.17056117426736567 123.16666666666667 1004.5000000000009 185.83333333333331 258.49999999999915 0.0834 0.1196 941.42 1.4331 321.58 0 0.8111946699484742 0 0.8161803720460296 0 0.8252646897701303 0.8059208329932641 0.8092675961120145 0.8275192681870424
eury_eury_c12627_g1_i1 eury 1354 1195.05 2451 875.17 0,1302 0,1302 0,1357 0,1357 0 0.1522335107240763 112.00000000000001 1033.5000000000007 189.0 265.4999999999993 0.0614 0.0977 968.26 1.5906 330.74 0 0.0 0 0.7401422563827765 0 0.7603566998855527 0.7360695903654471 0.7392781901575824 0.7598561544340039
petz_comp16805_c0_seq1 petz     9,1311 9,1311 9,1357 9,1357 0 0.1522335107240763 112.00000000000001 1033.5000000000007 189.0 265.4999999999993 0.0614 0.0977 968.26 1.5906 330.74       0.7977931463865362 0.8037626795583481 0.8202168896757127
raik_c15682_g1_i2 raik 1314 1136.05 1920.73 2094.89 2,1271 2,1271 14,1357 14,1357 0 0.11735707845779447 87.83333333333334 1008.6666666666674 193.16666666666666 260.3333333333326 0.0412 0.0725 945.9 1.7609 323.1 0 0.7248492209246454 0 0.7686430350470659 0 0.7856361538930379 0.742653919008053 0.7444162623040134 0.7615480831972694
octo_c72914_g1_i1 octo 1229 1063.21 197 92.8301 1,1213 1,1213 1,1218 1,1218 0 0.05352046145864416 52.833333333333336 948.6666666666677 252.16666666666666 242.33333333333235 0.0181 0.0496 887.76 2.739 303.24 0 0.0 0 0.7375070409622794 0 0.7920241313893029 0.7062772983577754 0.7253207629624602 0.7640978199121176
harp_c28884_g1_i1 harp 1197 1013.8 424 1226.98 1,1195 1,1195 3,1197 3,1197 0 0.05352046145864416 52.833333333333336 948.6666666666677 252.16666666666666 242.33333333333235 0.0181 0.0496 887.76 2.739 303.24 0 0.7538280623078216 0 0.7419653168647184 0 0.7535594492004735 0.5795516244901748 0.5816575338788834 0.6184274807646873
octo_c22845_g1_i1 octo 1344 1178.21 1413 600.843 0,1302 0,1302 45,1347 45,1347 0 0.13428007889546295 110.99999999999999 1014.0000000000009 224.99999999999997 275.9999999999991 0.043 0.1021 961.55 2.3723 328.45 0 0.0 0 0.6563843534961111 0 0.732493208677586 0.6845322756650221 0.6962139103708641 0.7325995916337386
foca_c1600_g1_i1 foca 1323 1157.42 1603 347.222 0,1290 0,1290 45,1347 45,1347 0 0.0824102700599903 58.333333333333336 1014.0000000000008 192.66666666666666 275.9999999999992 0.0374 0.0482 961.55 1.2905 328.45 0 0.7018706999854933 0 0.7133849816782866 0 0.7169220968326275 0.7050768324128552 0.7145301553971178 0.7481116593226999
cras_c21311_g1_i1 cras 1367 1318 1108 204.291 0,1335 0,1335 0,1347 0,1347 0 0.06891428359031343 53.333333333333336 1040.1666666666674 212.66666666666666 285.8333333333327 0.0214 0.0356 988.38 1.6638 337.62 0 0.6570353284237797 0 0.6520658486677515 0 0.6907478571028558 0.6687037380577754 0.673749617537196 0.7070262205525252
minu_c31112_g1_i1 minu 1359 1170.91 4465 668.913 2,1328 2,1328 2,1347 2,1347 0 0.06891428359031343 53.333333333333336 1040.1666666666674 212.66666666666666 285.8333333333327 0.0214 0.0356 988.38 1.6638 337.62 0 0.6605874820040611 0 0.6708976701912904 0 0.6895092949325485 0.6589764934594401 0.6637774980093689 0.6962499489623363
eury_eury_c25064_g1_i1 eury 1364 1205.05 696 246.456 2,1322 2,1322 27,1347 27,1347 0 0.10743473962114948 87.16666666666666 1026.1666666666674 222.83333333333331 281.8333333333326 0.0433 0.0799 974.97 1.8478 333.03 0 0.0 0 0.6506701434006182 0 0.6788120322714254 0.6841767054339222 0.6873977728777341 0.7189830299524204
rari_c16813_g1_i1 rari 1318 1118.05 1953 550.19 0,1311 0,1311 36,1347 36,1347 0 0.09001060376717011 79.99999999999999 1021.0000000000007 241.99999999999997 277.99999999999926 0.0221 0.0671 968.26 3.0338 330.74 0 0.5029172705223917 0 0.5038425465581451 0 0.5481593605328802 0.622287578853902 0.6234056126403549 0.6552681690579747
octo_c26092_g1_i1 octo 452 286.243 3026 5296.34 0,351 0,351 1,352 1,352 0 0.09460072595281305 21.0 275.5 56.0 69.49999999999999 0.0339 0.0572 257.16 1.6861 87.84 0 0.7509080244927739 0 0.7366000771509903 1 0.7583236314073951 0.7514233260489424 0.767372677669399 0.7972817174191646
petz_comp2763_c0_seq1 petz     2,344 2,344 10,352 10,352 0 0.08271728271728268 18.0 273.0 55.0 68.99999999999997 0.0422 0.0585 254.92 1.3848 87.08       0.7792058542980176 0.7867947385234095 0.8114548437734899
rari_c6028_g1_i1 rari 390 198.366 4824 7659.68 0,345 0,345 7,352 7,352 0 0.09460072595281305 21.0 275.5 56.0 69.49999999999999 0.0339 0.0572 257.16 1.6861 87.84 0 0.6513642242632349 0 0.6521940148380992 1 0.6903516544645627 0.7253042515540837 0.7293516546661898 0.7535108802604796
eury_eury_c20666_g1_i1 eury 398 239.24 9335 16650 17,350 17,350 19,352 19,352 0 0.06977748425116839 13.666666666666666 266.00000000000006 49.33333333333333 66.99999999999994 0.0195 0.0288 248.21 1.4756 84.79 1 0.7320326095556409 1 0.7599832663397755 1 0.7857452796774422 0.7834954611346244 0.7926435575711407 0.814758618265629
