filename	len	cols_conservative	cols_nongap	sp_idrs	sp_ats	sp_nongap	sp_atcomp
cras_c3263_g1_i1++.fasta	9	703	1221	rari_c24406_g1_i1,petz_comp26720_c0_seq1,octo_c21831_g1_i1,foca_c5415_g1_i1,raik_c25877_g1_i1,eury_eury_c17250_g1_i1,cras_c3263_g1_i1++,harp_c38812_g1_i1,minu_c26915_g1_i1	1118,1155,1299,1189,1173,1169,788,1002,1158	1985,2004,1978,1804,1984,1998,1266,1956,1970	0.56322418136,0.576347305389,0.6567239636,0.659090909091,0.59122983871,0.585085085085,0.6224328594,0.51226993865,0.587817258883
eury_eury_c12436_g1_i1.fasta	7	408	710	harp_c39022_g1_i1,rari_c11442_g1_i1,minu_c14032_g1_i1,octo_c89117_g1_i1,eury_eury_c12436_g1_i1,petz_comp27749_c0_seq1,foca_c28161_g2_i1	452,444,474,502,485,483,496	799,793,795,743,796,806,760	0.565707133917,0.559899117276,0.596226415094,0.675639300135,0.609296482412,0.599255583127,0.652631578947
cras_c4059_g1_i1++.fasta	9	633	1170	minu_c15420_g1_i1,eury_eury_c7266_g1_i1,harp_c39166_g2_i1,foca_c29402_g1_i1,raik_c20052_g3_i1,octo_c24321_g1_i1,petz_comp28189_c0_seq1,cras_c4059_g1_i1++,rari_c13367_g1_i1	792,782,742,838,800,929,807,820,695	1294,1334,1334,1300,1314,1438,1326,1339,1279	0.612055641422,0.586206896552,0.556221889055,0.644615384615,0.608828006088,0.646036161335,0.608597285068,0.612397311426,0.543393275997
cras_c7220_g1_i1+cras_comp6994_c0_seq1+.fasta	9	710	1280	raik_c25149_g1_i1,minu_c26803_g1_i1,foca_c8890_g1_i1,rari_c13525_g1_i1,harp_c39167_g2_i1,petz_comp27936_c0_seq1,cras_c7220_g1_i1+cras_comp6994_c0_seq1+,eury_eury_c17444_g1_i1,octo_c23185_g1_i1	789,795,833,755,702,842,812,786,860	1387,1414,1292,1400,1384,1400,1394,1371,1391	0.568853640952,0.562234794908,0.644736842105,0.539285714286,0.507225433526,0.601428571429,0.582496413199,0.573304157549,0.618260244428
cras_c5729_g1_i1++.fasta	8	343	619	raik_c13828_g3_i1,eury_eury_c28742_g1_i1,cras_c5729_g1_i1++,harp_c39187_g4_i1,octo_c58196_g1_i1,rari_c11720_g1_i1,minu_c8841_g1_i1,petz_comp2594_c1_seq1	547,646,605,576,683,534,528,370	966,1090,1033,1027,1049,1011,897,622	0.566252587992,0.592660550459,0.585672797677,0.560856864654,0.651096282173,0.528189910979,0.588628762542,0.594855305466
cras_c4368_g1_i1++.fasta	7	398	664	cras_c4368_g1_i1++,octo_c32374_g1_i1,foca_c29498_g1_i1,minu_c7852_g1_i1,petz_comp27759_c0_seq1,eury_eury_c8874_g1_i1,rari_c5437_g1_i1	431,478,469,419,453,422,387	694,732,696,685,726,702,695	0.621037463977,0.653005464481,0.673850574713,0.611678832117,0.623966942149,0.60113960114,0.556834532374
harp_c39259_g2_i1.fasta	2	1337	1812	octo_c45432_g1_i1,harp_c39259_g2_i1	1241,1004	1846,1841	0.672264355363,0.5453557849
harp_c39343_g2_i1.fasta	2	890	1196	octo_c45310_g1_i1,harp_c39343_g2_i1	737,606	1208,1218	0.610099337748,0.497536945813
cras_c5674_g1_i1++.fasta	7	569	1068	cras_c5674_g1_i1++,foca_c30219_g1_i1,eury_eury_c14198_g1_i1,harp_c39487_g1_i1,octo_c16825_g2_i1,minu_c3357_g1_i1,rari_c7736_g1_i1	899,901,860,801,737,793,789	1475,1460,1468,1465,1101,1459,1455	0.609491525424,0.617123287671,0.58583106267,0.546757679181,0.669391462307,0.543522960932,0.542268041237
eury_eury_c18653_g1_i1.fasta	5	3074	5180	eury_eury_c18653_g1_i1,raik_c29217_g3_i1,harp_c39672_g2_i1,petz_comp25560_c0_seq1,octo_c33258_g1_i1	3027,3115,2828,3100,3362	5225,5271,5254,5251,5243	0.579330143541,0.590969455511,0.538256566426,0.59036374024,0.641235933626
eury_eury_c6609_g1_i1.fasta	7	306	542	petz_comp2735_c0_seq1,rari_c2224_g1_i1,harp_c39742_g1_i1,minu_c1179_g1_i1,eury_eury_c6609_g1_i1,foca_c12160_g1_i1,octo_c57700_g1_i1	355,329,288,345,340,372,388	605,604,568,605,608,608,630	0.586776859504,0.544701986755,0.507042253521,0.570247933884,0.559210526316,0.611842105263,0.615873015873
eury_eury_c2477_g1_i1.fasta	4	176	289	rari_c7316_g1_i1,octo_c9909_g1_i1,eury_eury_c2477_g1_i1,harp_c58517_g1_i1	213,219,247,185	350,324,389,312	0.608571428571,0.675925925926,0.634961439589,0.592948717949
harp_c42659_g1_i1.fasta	2	576	725	harp_c42659_g1_i1,raik_c16408_g1_i1	380,800	725,1364	0.524137931034,0.58651026393
harp_c42871_g1_i1.fasta	2	596	754	octo_c22259_g1_i1,harp_c42871_g1_i1	729,415	1127,754	0.646850044366,0.550397877984
harp_c43069_g1_i1.fasta	2	345	441	harp_c43069_g1_i1,octo_c47250_g1_i1	279,353	441,527	0.632653061224,0.669829222011
harp_c43115_g1_i1.fasta	2	702	936	harp_c43115_g1_i1,octo_c45278_g1_i1	527,896	939,1370	0.561235356763,0.65401459854
cras_c4088_g1_i1++.fasta	4	264	401	cras_c4088_g1_i1++,foca_c26362_g1_i2,harp_c43180_g1_i1,petz_comp25317_c0_seq1	316,333,233,280	539,561,429,505	0.586270871985,0.593582887701,0.543123543124,0.554455445545
eury_eury_c19224_g1_i1.fasta	5	187	315	octo_c53096_g1_i1,petz_comp28990_c0_seq1,harp_c44039_g1_i1,eury_eury_c19224_g1_i1,raik_c5980_g1_i1	254,246,210,254,233	364,366,331,399,354	0.697802197802,0.672131147541,0.634441087613,0.636591478697,0.658192090395
harp_c45950_g1_i1.fasta	2	277	356	harp_c45950_g1_i1,octo_c45423_g1_i1	200,362	359,516	0.557103064067,0.701550387597
eury_eury_c8837_g1_i1.fasta	5	876	1518	rari_c10621_g1_i1,foca_c26979_g1_i1,harp_c58375_g1_i1,eury_eury_c8837_g1_i1,octo_c25219_g1_i1	862,988,866,941,981	1549,1597,1529,1615,1584	0.556488056811,0.618659987477,0.566383257031,0.5826625387,0.619318181818
eury_eury_c2937_g1_i1.fasta	3	180	267	harp_c51094_g1_i1,eury_eury_c2937_g1_i1,octo_c2711_g1_i2	171,184,200	299,300,311	0.571906354515,0.613333333333,0.64308681672
cras_c13999_g1_i1++.fasta	8	90	205	harp_c62097_g1_i1,raik_c32743_g1_i1,octo_c59129_g1_i1,rari_c2194_g1_i1,eury_eury_c26758_g1_i1,foca_c120_g1_i1,minu_c33616_g1_i1,cras_c13999_g1_i1++	146,219,225,208,189,222,195,156	254,354,353,351,327,352,307,257	0.574803149606,0.618644067797,0.637393767705,0.592592592593,0.577981651376,0.630681818182,0.635179153094,0.607003891051
cras_c10203_g1_i1++.fasta	9	156	269	petz_comp27814_c0_seq1,raik_c9850_g1_i1,foca_c29409_g1_i1,minu_c38286_g1_i1,eury_eury_c2326_g1_i2,harp_c52919_g1_i1,octo_c32283_g1_i1,cras_c10203_g1_i1++,rari_c28011_g1_i1	188,179,214,195,201,163,203,217,187	297,288,311,297,318,286,299,316,311	0.632996632997,0.621527777778,0.688102893891,0.656565656566,0.632075471698,0.56993006993,0.678929765886,0.686708860759,0.601286173633
cras_c10773_g1_i1++.fasta	4	448	709	minu_c3737_g1_i1,octo_c21826_g1_i1,cras_c10773_g1_i1++,foca_c30905_g1_i1	438,467,451,492	728,723,732,750	0.601648351648,0.6459197787,0.616120218579,0.656
cras_c10954_g1_i1++.fasta	5	551	904	minu_c19598_g1_i1,octo_c2506_g1_i1,cras_c10954_g1_i1++,raik_c25662_g4_i1,foca_c25622_g1_i1	959,826,1020,982,584	1634,1232,1652,1617,920	0.586903304774,0.670454545455,0.617433414044,0.60729746444,0.634782608696
eury_eury_c15301_g1_i1.fasta	6	884	1418	octo_c82942_g1_i1,petz_comp28214_c0_seq1,raik_c20538_g1_i1,eury_eury_c15301_g1_i1,minu_c18352_g1_i1,rari_c17127_g1_i1	937,854,881,815,830,794	1460,1471,1491,1450,1455,1473	0.641780821918,0.580557443916,0.590878604963,0.562068965517,0.570446735395,0.539035980991
cras_c1295_g1_i1++.fasta	6	1000	1683	octo_c72511_g1_i1,petz_comp2556_c0_seq1,eury_eury_c14753_g1_i1,minu_c20243_g1_i1,harp_c39277_g1_i1,cras_c1295_g1_i1++	1122,969,991,927,848,1074	1724,1700,1727,1714,1744,1756	0.650812064965,0.57,0.573827446439,0.540840140023,0.48623853211,0.611617312073
cras_c14444_g1_i1++.fasta	4	625	1071	petz_comp28154_c0_seq1,octo_c19743_g1_i1,foca_c1815_g1_i1,cras_c14444_g1_i1++	618,693,651,681	1087,1105,1080,1140	0.56853725851,0.627149321267,0.602777777778,0.597368421053
cras_c161_g1_i1++.fasta	7	401	678	petz_comp27858_c0_seq1,eury_eury_c26515_g1_i1,rari_c7104_g1_i1,cras_c161_g1_i1++,foca_c2214_g1_i1,octo_c10030_g1_i1,minu_c34128_g1_i1	485,478,419,462,524,483,454	768,761,748,739,795,721,724	0.631510416667,0.628120893561,0.560160427807,0.625169147497,0.659119496855,0.669902912621,0.627071823204
cras_c16399_g1_i1++.fasta	4	231	368	rari_c2355_g1_i1,octo_c14683_g1_i1,minu_c2526_g1_i1,cras_c16399_g1_i1++	229,266,240,249	404,426,385,395	0.566831683168,0.62441314554,0.623376623377,0.630379746835
cras_c16719_g1_i1++.fasta	4	569	925	cras_c16719_g1_i1++,eury_eury_c14770_g1_i1,minu_c34330_g1_i1,octo_c89584_g1_i1	625,557,578,683	973,944,934,980	0.642343268243,0.590042372881,0.618843683084,0.69693877551
cras_c17078_g1_i1++.fasta	2	415	522	octo_c12316_g2_i1,cras_c17078_g1_i1++	571,350	863,545	0.661645422943,0.642201834862
cras_c19407_g1_i1++.fasta	4	1388	2217	minu_c20663_g1_i1,cras_c19407_g1_i1++,rari_c22011_g1_i2,octo_c47558_g1_i1	1995,1415,1828,2085	3249,2317,3296,3156	0.614035087719,0.6107034959,0.554611650485,0.660646387833
cras_c19489_g1_i1++.fasta	4	610	1002	foca_c31350_g1_i1,raik_c18452_g2_i1,petz_comp2715_c0_seq1,cras_c19489_g1_i1++	722,653,656,655	1052,1044,1071,1030	0.686311787072,0.625478927203,0.612511671335,0.635922330097
eury_eury_c23211_g1_i1.fasta	4	621	1006	eury_eury_c23211_g1_i1,minu_c14345_g1_i1,rari_c16864_g1_i1,octo_c26575_g1_i1	651,621,604,692	1043,1039,1022,1036	0.624161073826,0.597690086622,0.590998043053,0.667953667954
cras_c19528_g1_i1++.fasta	2	599	750	minu_c16306_g1_i1,cras_c19528_g1_i1++	480,478	764,778	0.628272251309,0.614395886889
eury_eury_c19230_g1_i1.fasta	3	472	744	octo_c16898_g1_i1,petz_comp28001_c0_seq1,eury_eury_c19230_g1_i1	500,480,463	760,768,764	0.657894736842,0.625,0.606020942408
cras_c19747_g1_i1++.fasta	8	690	1230	eury_eury_c28422_g1_i1,foca_c31502_g1_i1,minu_c14895_g1_i1,petz_comp5373_c0_seq1,cras_c19747_g1_i1++,harp_c35994_g2_i1,rari_c16561_g1_i1,octo_c22762_g1_i1	754,839,749,775,753,638,709,855	1282,1278,1249,1260,1270,1267,1272,1287	0.588143525741,0.656494522692,0.599679743795,0.615079365079,0.592913385827,0.503551696922,0.557389937107,0.664335664336
cras_c20127_g1_i1++.fasta	6	628	1011	minu_c36546_g1_i1,petz_comp27877_c0_seq1,rari_c396_g1_i1,eury_eury_c4623_g1_i1,cras_c20127_g1_i1++,foca_c32420_g1_i1	645,622,599,642,662,640	1098,1076,1092,1092,1114,1058	0.587431693989,0.578066914498,0.548534798535,0.587912087912,0.594254937163,0.604914933837
cras_c20375_g1_i1++.fasta	7	1058	1878	rari_c20084_g1_i1,petz_comp28949_c0_seq1,cras_c20375_g1_i1++,foca_c30351_g1_i1,octo_c46682_g1_i1,minu_c7704_g1_i1,eury_eury_c15920_g1_i1	1061,1142,1158,1241,1247,1164,1139	1892,1936,1939,1944,1946,1943,1934	0.560782241015,0.589876033058,0.597215059309,0.638374485597,0.640801644399,0.59907359753,0.588934850052
cras_c20377_g1_i1++.fasta	8	616	1002	foca_c6750_g1_i1,cras_c20377_g1_i1++,eury_eury_c2625_g1_i1,raik_c17210_g3_i1,harp_c39545_g2_i1,petz_comp2783_c0_seq1,octo_c23366_g1_i1,minu_c12776_g1_i1	632,831,801,744,683,756,846,775	1071,1403,1376,1303,1294,1332,1341,1368	0.59010270775,0.592302209551,0.582122093023,0.570990023024,0.527820710974,0.567567567568,0.630872483221,0.566520467836
eury_eury_c7117_g1_i1.fasta	6	397	708	foca_c3265_g1_i1,minu_c30412_g1_i1,raik_c16810_g1_i1,eury_eury_c7117_g1_i1,octo_c1869_g1_i1,petz_comp2993_c0_seq1	514,443,468,488,487,450	763,737,762,786,726,738	0.673656618611,0.601085481682,0.614173228346,0.620865139949,0.670798898072,0.609756097561
cras_c22586_g1_i1++.fasta	6	176	295	minu_c12235_g1_i1,petz_comp4092_c0_seq1,cras_c22586_g1_i1++,foca_c3257_g1_i1,octo_c3346_g1_i1,eury_eury_c5201_g1_i1	215,195,203,247,208,219	338,318,314,355,330,361	0.636094674556,0.61320754717,0.646496815287,0.695774647887,0.630303030303,0.606648199446
cras_c24737_g1_i1++.fasta	7	248	396	rari_c5111_g1_i1,petz_comp28413_c0_seq1,eury_eury_c11872_g1_i1,raik_c3860_g1_i1,octo_c6712_g1_i1,foca_c28750_g1_i1,cras_c24737_g1_i1++	278,283,316,267,317,337,325	453,441,504,439,459,519,510	0.613686534216,0.641723356009,0.626984126984,0.608200455581,0.690631808279,0.649325626204,0.637254901961
cras_c2528_g1_i1++.fasta	3	547	789	cras_c2528_g1_i1++,foca_c3251_g2_i1,octo_c60842_g1_i1	646,499,746	1074,799,1156	0.601489757914,0.624530663329,0.645328719723
cras_c25570_g1_i1++.fasta	6	350	580	minu_c36771_g1_i1,rari_c12001_g2_i1,octo_c18330_g1_i1,cras_c25570_g1_i1++,raik_c15939_g1_i1,eury_eury_c9657_g2_i1	591,376,642,370,572,354	1009,695,996,602,964,625	0.585728444004,0.541007194245,0.644578313253,0.614617940199,0.593360995851,0.5664
cras_c25699_g1_i1+cras_comp11998_c0_seq1+.fasta	9	421	786	foca_c31726_g1_i1,octo_c10390_g1_i1,rari_c7492_g1_i1,raik_c17514_g2_i1,harp_c40131_g1_i1,minu_c36594_g1_i1,cras_c25699_g1_i1+cras_comp11998_c0_seq1+,eury_eury_c5357_g1_i1,petz_comp29193_c0_seq1	529,549,469,486,447,488,509,481,499	835,816,843,807,843,805,802,811,813	0.633532934132,0.672794117647,0.556346381969,0.602230483271,0.53024911032,0.606211180124,0.634663341646,0.593094944513,0.613776137761
cras_c26746_g1_i1++.fasta	2	257	335	rari_c7357_g1_i1,cras_c26746_g1_i1++	209,220	371,350	0.563342318059,0.628571428571
cras_c27026_g1_i1++.fasta	8	632	1024	eury_eury_c19027_g1_i1,cras_c27026_g1_i1++,raik_c25456_g1_i1,foca_c17344_g2_i1,minu_c23436_g1_i1,petz_comp24664_c0_seq1,rari_c15078_g1_i1,octo_c25592_g1_i1	827,816,856,697,843,778,745,916	1402,1403,1381,1067,1430,1347,1374,1374	0.589871611983,0.581610833927,0.619840695148,0.653233364574,0.58951048951,0.577579806978,0.542212518195,0.666666666667
cras_c2758_g1_i1++.fasta	5	405	656	eury_eury_c9688_g1_i1,foca_c31747_g1_i1,cras_c2758_g1_i1++,rari_c23466_g1_i1,minu_c22307_g1_i1	387,436,448,355,425	684,689,709,669,686	0.565789473684,0.632801161103,0.631875881523,0.530642750374,0.619533527697
cras_c2788_g1_i1++.fasta	8	662	1190	cras_c2788_g1_i1++,eury_eury_c16580_g1_i1,octo_c32218_g1_i1,raik_c20196_g3_i1,rari_c16664_g1_i1,minu_c1368_g1_i1,petz_comp2332_c0_seq1,foca_c31122_g1_i1	824,753,837,778,725,755,758,846	1372,1301,1330,1338,1276,1327,1307,1361	0.600583090379,0.578785549577,0.629323308271,0.581464872945,0.568181818182,0.568952524491,0.579954093344,0.621601763409
cras_c28593_g1_i1.fasta	8	408	739	octo_c58540_g1_i1,cras_c28593_g1_i1,harp_c9929_g1_i1,minu_c33277_g1_i1,raik_c14983_g1_i1,foca_c29573_g1_i1,eury_eury_c21168_g1_i1,rari_c8331_g1_i1	528,504,382,486,457,492,459,443	801,814,770,785,774,774,786,793	0.659176029963,0.619164619165,0.496103896104,0.619108280255,0.590439276486,0.635658914729,0.583969465649,0.558638083228
cras_c2867_g1_i1++.fasta	2	599	779	petz_comp3110_c0_seq1,cras_c2867_g1_i1++	448,501	795,811	0.563522012579,0.617755856967
eury_eury_c15703_g1_i1.fasta	7	338	577	octo_c2850_g1_i1,rari_c24372_g1_i1,foca_c13656_g1_i1,raik_c16647_g1_i1,eury_eury_c15703_g1_i1,harp_c33262_g1_i1,minu_c6158_g1_i1	507,434,387,458,460,319,447	755,774,612,765,796,696,755	0.671523178808,0.560723514212,0.632352941176,0.598692810458,0.577889447236,0.458333333333,0.592052980132
cras_c28700_g1_i1++.fasta	9	541	956	eury_eury_c1302_g1_i1,cras_c28700_g1_i1++,minu_c18390_g1_i1,petz_comp28346_c0_seq1,octo_c14456_g1_i1,raik_c18342_g1_i1,foca_c31407_g1_i1,rari_c13315_g1_i1,harp_c38119_g1_i1	653,624,602,608,666,654,646,609,587	1079,1012,984,1003,1018,1060,971,1052,1069	0.605189990732,0.616600790514,0.611788617886,0.606181455633,0.654223968566,0.616981132075,0.665293511843,0.578897338403,0.54911131899
cras_c28746_g1_i1++.fasta	5	171	302	foca_c2585_g1_i1,raik_c10713_g1_i1,octo_c14407_g1_i2,cras_c28746_g1_i1++,minu_c30219_g1_i1	226,320,200,217,193	359,516,318,339,322	0.629526462396,0.62015503876,0.62893081761,0.6401179941,0.599378881988
cras_c29163_g1_i1++.fasta	8	928	1536	raik_c20667_g2_i1,octo_c14685_g1_i1,cras_c29163_g1_i1++,minu_c27498_g1_i1,foca_c28932_g1_i1,rari_c13756_g1_i1,petz_comp28472_c0_seq1,eury_eury_c8408_g1_i1	901,982,911,929,950,824,895,880	1555,1575,1605,1590,1582,1580,1570,1579	0.579421221865,0.623492063492,0.567601246106,0.58427672956,0.600505689001,0.521518987342,0.570063694268,0.557314756175
cras_c29366_g1_i1++.fasta	2	1178	1543	cras_c29366_g1_i1++,harp_c38521_g1_i1	960,796	1727,1560	0.555877243775,0.510256410256
eury_eury_c12004_g1_i1.fasta	7	427	1236	raik_c22603_g3_i1,harp_c38521_g2_i1,octo_c17761_g1_i1,rari_c12411_g1_i1,eury_eury_c12004_g1_i1,petz_comp28173_c0_seq1,minu_c16535_g1_i1	942,752,932,853,848,920,897	1515,1502,1537,1534,1484,1529,1507	0.621782178218,0.500665778961,0.606376057254,0.556062581486,0.571428571429,0.601700457816,0.595222295952
cras_c29525_g1_i1+cras_comp7339_c0_seq1+.fasta	4	80	211	rari_c5324_g1_i1,cras_c29525_g1_i1+cras_comp7339_c0_seq1+,octo_c45458_g1_i1,minu_c37546_g1_i1	201,185,180,187	331,269,272,285	0.607250755287,0.687732342007,0.661764705882,0.656140350877
cras_c29785_g1_i1++.fasta	8	525	977	harp_c58437_g1_i1,eury_eury_c14449_g1_i1,minu_c26840_g1_i1,octo_c46194_g1_i1,rari_c6950_g1_i1,raik_c18212_g2_i1,cras_c29785_g1_i1++,foca_c29467_g1_i1	497,594,579,675,536,566,609,625	993,1023,1031,1050,1024,1012,1065,1026	0.500503524673,0.58064516129,0.561590688652,0.642857142857,0.5234375,0.559288537549,0.571830985915,0.609161793372
cras_c29963_g1_i1++.fasta	5	825	1500	minu_c35027_g1_i1,cras_c29963_g1_i1++,eury_eury_c7572_g1_i1,rari_c13885_g1_i1,harp_c38529_g1_i1	934,966,918,881,787	1550,1572,1534,1545,1536	0.602580645161,0.614503816794,0.598435462842,0.570226537217,0.512369791667
eury_eury_c8409_g1_i1.fasta	6	653	1040	rari_c16896_g1_i1,octo_c20226_g1_i1,eury_eury_c8409_g1_i1,raik_c20199_g1_i1,petz_comp27984_c0_seq1,minu_c33310_g1_i1	573,701,602,653,631,637	1060,1096,1067,1088,1067,1098	0.540566037736,0.639598540146,0.56419868791,0.600183823529,0.59137769447,0.58014571949
cras_c3363_g1_i1++.fasta	7	167	253	eury_eury_c20692_g1_i1,harp_c31820_g1_i1,foca_c32215_g1_i1,cras_c3363_g1_i1++,rari_c7071_g1_i1,octo_c28103_g1_i1,minu_c6964_g1_i1	299,255,291,295,280,159,331	476,450,456,468,468,256,522	0.628151260504,0.566666666667,0.638157894737,0.630341880342,0.598290598291,0.62109375,0.634099616858
cras_c3495_g1_i1++.fasta	2	381	485	cras_c3495_g1_i1++,harp_c39211_g2_i1	319,381	495,676	0.644444444444,0.563609467456
cras_c369_g1_i1++.fasta	2	462	593	cras_c369_g1_i1++,octo_c4643_g2_i1	348,448	593,665	0.586846543002,0.673684210526
minu_c14229_g1_i1.fasta	2	1405	1924	minu_c14229_g1_i1,octo_c26405_g1_i1	1122,1293	1926,1965	0.582554517134,0.658015267176
cras_c4390_g1_i1++.fasta	6	452	725	eury_eury_c3535_g1_i1,foca_c28498_g4_i1,rari_c8902_g1_i1,raik_c17454_g1_i1,cras_c4390_g1_i1++,petz_comp22502_c0_seq1	459,632,581,598,622,597	772,976,1036,984,997,1002	0.594559585492,0.647540983607,0.560810810811,0.607723577236,0.623871614845,0.595808383234
cras_c4441_g1_i1++.fasta	8	603	1084	cras_c4441_g1_i1++,rari_c15233_g1_i1,petz_comp5200_c0_seq1,eury_eury_c27485_g1_i1,minu_c36861_g1_i1,foca_c30576_g1_i1,raik_c21705_g1_i1,octo_c20602_g1_i1	771,637,666,727,773,797,774,855	1237,1201,1116,1232,1276,1234,1275,1284	0.623282134196,0.53039134055,0.596774193548,0.590097402597,0.605799373041,0.645867098865,0.607058823529,0.665887850467
cras_c4700_g1_i1++.fasta	2	623	811	octo_c36909_g1_i1,cras_c4700_g1_i1++	755,544	1091,818	0.692025664528,0.665036674817
cras_c4753_g1_i1++.fasta	5	618	1100	petz_comp5697_c0_seq1,octo_c70830_g1_i1,cras_c4753_g1_i1++,raik_c17976_g1_i1,minu_c36832_g1_i1	643,746,760,701,737	1174,1246,1291,1218,1259	0.547700170358,0.598715890851,0.588690937258,0.575533661741,0.58538522637
cras_c5129_g1_i1++.fasta	4	663	1125	minu_c37295_g1_i1,cras_c5129_g1_i1++,octo_c23877_g1_i1,rari_c14493_g1_i1	781,863,894,604	1399,1393,1380,1125	0.558255897069,0.619526202441,0.647826086957,0.536888888889
eury_eury_c9304_g1_i1.fasta	4	388	667	octo_c9664_g1_i1,eury_eury_c9304_g1_i1,minu_c7062_g1_i1,foca_c32495_g1_i1	471,401,417,471	717,710,693,720	0.65690376569,0.564788732394,0.601731601732,0.654166666667
cras_c5245_g1_i1++.fasta	6	331	598	octo_c21157_g1_i1,rari_c8_g1_i1,foca_c2175_g1_i2,eury_eury_c3620_g1_i1,minu_c7224_g1_i1,cras_c5245_g1_i1++	406,373,401,381,350,386	643,655,643,646,611,646	0.631415241058,0.569465648855,0.623639191291,0.589783281734,0.572831423895,0.597523219814
cras_c5405_g1_i1++.fasta	8	403	720	eury_eury_c5218_g1_i1,minu_c26969_g1_i1,petz_comp2825_c0_seq1,rari_c12545_g1_i1,octo_c19395_g1_i2,foca_c31091_g1_i1,harp_c31439_g1_i1,cras_c5405_g1_i1++	474,430,465,397,503,498,402,520	802,787,777,769,778,798,773,865	0.59102244389,0.546378653113,0.598455598456,0.516254876463,0.646529562982,0.624060150376,0.520051746442,0.601156069364
cras_c5439_g1_i1.fasta	8	885	1532	minu_c18643_g1_i1,eury_eury_c13323_g1_i1,raik_c23788_g2_i1,rari_c14073_g1_i1,cras_c5439_g1_i1,harp_c39382_g1_i1,octo_c22063_g1_i1,petz_comp2788_c0_seq1	954,975,987,891,924,845,1120,980	1732,1759,1744,1732,1567,1726,1724,1747	0.550808314088,0.554292211484,0.565940366972,0.514434180139,0.589661774091,0.489571263036,0.649651972158,0.56096164854
cras_c5498_g1_i1++.fasta	7	479	799	cras_c5498_g1_i1++,petz_comp22959_c0_seq1,raik_c15512_g2_i1,octo_c84007_g1_i1,foca_c4932_g1_i1,minu_c13469_g1_i1,eury_eury_c5123_g1_i1	530,504,467,555,529,488,460	860,868,824,871,848,825,829	0.616279069767,0.58064516129,0.566747572816,0.637198622273,0.623820754717,0.591515151515,0.554885404101
cras_c5560_g1_i1++.fasta	6	565	1017	foca_c31859_g1_i1,octo_c86267_g1_i1,cras_c5560_g1_i1++,eury_eury_c7487_g1_i1,minu_c37480_g1_i1,rari_c14783_g1_i1	741,707,655,613,659,643	1097,1032,1045,1044,1059,1064	0.67547857794,0.68507751938,0.626794258373,0.587164750958,0.622285174693,0.604323308271
cras_c5694_g1_i1++.fasta	4	504	751	eury_eury_c15449_g1_i1,octo_c57971_g1_i1,raik_c25045_g6_i1,cras_c5694_g1_i1++	778,1418,1242,869	1361,2181,2089,1483	0.571638501102,0.650160476845,0.594542843466,0.585974376264
cras_c5783_g1_i1++.fasta	6	359	622	minu_c15774_g1_i1,cras_c5783_g1_i1++,eury_eury_c10715_g1_i1,octo_c32573_g1_i1,rari_c8519_g1_i1,foca_c31931_g1_i1	419,452,402,428,358,424	699,705,662,655,648,652	0.599427753934,0.641134751773,0.607250755287,0.653435114504,0.552469135802,0.650306748466
cras_c5798_g1_i1++.fasta	2	535	677	cras_c5798_g1_i1++,octo_c19395_g1_i1	409,507	677,807	0.604135893648,0.628252788104
cras_c5861_g1_i1++.fasta	4	376	624	foca_c31138_g1_i1,minu_c26705_g1_i1,octo_c18008_g1_i1,cras_c5861_g1_i1++	401,426,449,443	629,703,700,705	0.637519872814,0.605974395448,0.641428571429,0.628368794326
cras_c5876_g1_i1++.fasta	6	462	805	octo_c14012_g1_i1,foca_c30854_g1_i1,petz_comp2738_c0_seq1,eury_eury_c3327_g1_i1,cras_c5876_g1_i1++,minu_c36622_g1_i1	572,551,509,497,544,507	852,828,822,836,847,831	0.671361502347,0.665458937198,0.619221411192,0.594497607656,0.642266824085,0.610108303249
cras_c5896_g1_i1++.fasta	5	168	246	foca_c31025_g1_i1,cras_c5896_g1_i1++,minu_c4694_g1_i1,octo_c67212_g1_i1,eury_eury_c26838_g1_i1	229,229,194,158,200	325,335,290,246,303	0.704615384615,0.683582089552,0.668965517241,0.642276422764,0.660066006601
cras_c5950_g1_i1.fasta	9	396	741	cras_c5950_g1_i1,foca_c31422_g1_i1,harp_c10877_g1_i1,rari_c6536_g1_i1,raik_c8905_g1_i1,octo_c17604_g1_i1,eury_eury_c12626_g1_i1,petz_comp27800_c0_seq1,minu_c16675_g1_i1	481,492,371,445,434,506,420,429,445	805,790,796,793,773,790,776,768,772	0.59751552795,0.622784810127,0.46608040201,0.561160151324,0.561448900388,0.640506329114,0.541237113402,0.55859375,0.576424870466
